RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,SeriousDlqin2yrs
0.5161230475143949,66,0,0.20118381697121598,7540,10,0,1,0,2,0
0.30021993232386357,38,0,0.10082517110346545,1541,3,0,1,0,3,1
0.3466342385853975,47,0,0.44864334391161836,8465,5,0,3,0,1,0
0.0893902326313641,33,1,0.7737737940713021,4716,9,0,1,1,0,0
0.11596537408051474,25,0,0.4702270702572168,1307,10,0,3,0,1,1
0.15369548164082117,67,1,0.15040930578044495,2107,11,0,5,1,0,0
0.3519495723636899,42,0,0.7569781468400986,7221,10,0,1,1,1,0
0.34174432062414484,62,1,0.5289324267828536,2386,10,0,1,0,2,1
0.5475809525609651,33,0,0.25369920817630826,10769,10,1,2,0,2,0
0.3166782206729696,74,0,0.5602777326033778,15786,5,0,2,0,0,0
0.36835799476678643,54,0,0.4514080881037454,4163,11,0,2,2,2,1
0.5269037942206154,24,0,0.3576750579906487,6201,7,0,3,0,2,1
0.2596353033943723,56,0,0.2667921837027846,4925,11,0,1,1,1,1
0.4434138165700176,42,0,0.5067176150303205,4381,9,1,1,0,1,0
0.35794593443053047,38,0,0.6213043429114223,2362,10,0,2,0,0,0
0.35074232028736263,18,1,0.2740087885957409,11765,14,0,2,0,2,0
0.20577919148325652,28,0,0.5004708214717613,2045,8,1,0,1,0,0
0.2872596532776694,62,0,0.2058753575773298,7179,5,0,1,1,1,0
0.365812489617156,41,1,0.3921901611662075,2426,10,0,0,0,2,1
0.31356979893035614,45,1,0.45486289125120816,2246,11,0,0,1,0,0
0.4199782396339989,18,1,0.33830856973455115,1422,10,0,3,2,2,1
0.6002730792964652,49,0,0.5769340101377419,12955,9,0,0,0,0,0
0.08635202099790638,32,0,0.28672919465622076,2021,1,0,0,0,0,0
0.35542383831124896,73,0,0.4532444418417859,7269,9,1,0,1,3,0
0.1311257303164894,58,0,0.39249280793847874,5855,5,1,1,0,1,0
0.17493219500105678,39,1,0.6050641362824764,10012,4,0,0,0,3,1
0.012059076615876392,60,2,0.6090655988110801,2124,11,0,1,0,2,1
0.37126211297670586,47,2,0.35698966309268143,3253,9,0,2,0,2,0
0.1308322549746001,31,0,0.8413227789172325,2234,7,0,3,0,0,0
0.09905026907693754,37,2,0.15715631778375114,2780,7,0,5,1,2,0
0.03394560912605572,54,1,0.5415547143572952,32826,4,0,1,0,2,0
0.3673243353827167,34,1,0.600516819913212,3078,6,0,0,0,1,1
0.2581904671966333,42,0,0.7103444090959015,1612,11,0,1,0,1,0
0.2323639758314618,18,0,0.45141485724808467,2310,5,0,3,2,2,0
0.23224992100409753,39,0,0.3107694928076531,5768,6,1,2,0,0,0
0.16760700753958196,28,0,0.6344631565048885,48977,7,1,0,0,1,0
0.25789783850395503,69,0,0.100917732451864,12166,4,0,0,0,2,0
0.1777174818274902,31,0,0.7067610701979548,17890,9,1,1,0,1,0
0.28619297703136404,53,1,0.6486481707708607,3178,6,0,1,0,0,0
0.5388273810188272,36,0,0.31217165375111067,1460,6,0,1,0,0,0
0.5056084495689769,65,0,0.743043007457011,13320,12,0,1,0,2,0
0.21405453910047817,22,1,0.5506018182981136,1938,13,0,3,0,1,1
0.1195417465237833,43,0,0.1343062114777371,3319,12,0,1,0,2,0
0.3051447590280214,32,0,0.3243017561140663,1467,8,0,1,0,1,1
0.045819745828677386,60,2,0.5351539254284444,6673,11,0,0,1,1,0
0.301879157068873,41,1,0.5126624846567114,3734,7,0,1,0,2,0
0.4129667023646429,57,1,0.08250871013413916,3251,8,0,1,0,3,1
0.19159218546796708,18,0,0.24242603677358848,2646,6,0,0,0,0,0
0.2727400252099935,29,0,0.26807154345617334,6196,8,0,1,0,0,0
0.05761240495587296,67,2,0.44965976456214257,9511,10,0,2,1,0,0
0.2555724436814857,70,0,0.48946516521589756,9642,4,0,1,1,2,0
0.15329281991117946,26,0,0.6951929566386713,12657,12,1,0,0,1,0
0.14243001953118467,49,0,0.4326430468807472,6015,16,1,1,0,2,0
0.06217982716284828,51,0,0.42720333513230807,13630,7,0,0,0,2,0
0.110687328798285,18,0,0.25042443582866697,6814,8,0,0,0,0,0
0.4514228229112421,27,0,0.5949630087477427,4891,7,0,1,0,1,0
0.194098670594316,22,1,0.13655785439029658,6683,5,0,0,0,2,0
0.3528741326927481,52,1,0.5282320568676083,2309,6,0,2,0,2,0
0.4439947932741585,60,0,0.3037567316145442,1914,7,0,1,1,0,0
0.5211685817448982,38,0,0.5537187855740374,9969,8,0,0,0,0,0
0.46608645005313076,68,0,0.1661738512383588,2952,6,0,1,1,0,1
0.25855743775540935,37,0,0.5562571252025381,10337,9,0,0,0,0,0
0.1086415381174496,54,1,0.8902650782392446,1541,12,1,1,0,1,0
0.16489831762266546,50,0,0.8222023768864262,3211,10,0,1,0,0,0
0.08815423572884314,35,1,0.37105661771211484,3754,9,0,1,0,1,0
0.06928795701927012,43,1,0.28025229331387613,2003,9,0,0,0,1,0
0.4498117597063224,19,0,0.22209392121276386,2952,6,0,1,0,1,1
0.10839772512683911,55,0,0.008742617269381069,20368,9,0,0,1,0,1
0.4331628438099342,27,1,0.24687652602674545,2797,8,0,1,0,1,1
0.302424803122962,77,0,0.20374764992825925,7758,5,1,0,1,1,1
0.23348444003136112,74,2,0.6114290811744536,3802,7,0,1,0,1,0
0.19470742694008483,18,0,0.45079120587158394,12257,10,0,1,0,3,0
0.4148679488457943,34,0,0.4006545707403721,3155,9,0,1,0,0,0
0.04304657910745488,53,0,0.8290067571970501,14387,2,0,3,0,0,1
0.11926374040930546,39,1,0.4295976526040717,9410,6,1,0,1,0,0
0.1909312976631914,40,1,0.6441946445020947,4731,15,0,0,0,2,1
0.5186295478288272,51,0,0.05019372329866439,8272,17,0,0,0,2,0
0.22807565687599032,45,0,0.507021441573416,4816,4,0,3,0,1,0
0.33439282396877423,64,0,0.25666403731289417,6759,10,0,0,0,0,1
0.41918682749563274,36,1,0.06617417259844349,2832,7,0,2,0,1,0
0.2801437494707112,58,0,0.4190303343843742,3657,9,0,1,0,1,1
0.2259849878139213,24,1,0.6983129241439382,8293,8,0,1,1,1,0
0.4570250071098675,41,0,0.6096809911920442,7136,8,0,1,0,3,0
0.3331805762183028,42,1,0.5064993930333956,11660,9,0,0,0,1,0
0.16799317588942997,51,0,0.5946867595123988,2695,7,0,0,1,0,0
0.27545573945250684,68,0,0.9243665005300029,4847,7,0,1,0,1,0
0.06562166264136052,26,0,0.7031027618351099,857,9,0,3,0,0,0
0.6268174838267194,18,2,0.06286624151682496,2088,5,2,1,0,2,1
0.07042941866422558,33,0,0.31052389289597215,2382,5,0,0,1,2,0
0.19383927095832337,46,0,0.175838891771287,1392,11,0,0,0,0,0
0.14959144596746826,41,0,0.6636233174092537,3406,7,0,0,0,2,0
0.4618057858192086,26,2,0.4568893490465571,11386,9,0,2,0,4,1
0.2790936260849917,59,0,0.5028494674487322,6717,16,1,0,1,1,0
0.6144784506402646,49,1,0.4658655676843538,17947,8,0,0,1,0,0
0.3568583975300667,22,0,0.775640074072201,12954,6,0,1,0,1,1
0.1448394613599245,60,1,0.3769198532862825,5578,6,0,1,0,1,0
0.1810538805538451,50,1,0.07856909972157596,6318,7,0,1,1,1,1
0.1350613028567967,28,3,0.3471894395612241,12940,3,0,0,0,1,1
0.10377756189784534,37,0,0.3834246159417883,4421,11,0,3,1,0,0
0.6521652692345992,41,2,0.4459911969891727,10118,9,1,1,0,0,0
0.34150129848082494,36,0,0.31777726786275384,7018,12,1,2,0,2,0
0.14364790322901969,52,0,0.3687039780072195,6096,13,0,1,1,4,0
0.0950394289159801,40,1,0.28948607568491724,3351,9,0,0,1,1,0
0.6708458275645667,51,0,0.5807471031299024,2579,8,1,1,0,0,0
0.23577594689686213,61,1,0.7875324053001029,4979,9,0,1,1,0,0
0.46308695510014536,35,3,0.3249401993367036,6409,4,0,2,0,0,0
0.5273249605444572,69,0,0.5361975563490576,8675,6,0,1,1,2,0
0.13978178659433566,42,1,0.6359405008655705,2022,3,0,0,0,1,0
0.08554347192510393,64,1,0.3271904854921085,10620,9,0,0,0,1,0
0.1840221058301115,54,0,0.26088053408688966,7617,11,0,0,1,1,0
0.073423566804088,59,1,0.25516789510464155,3841,8,0,0,0,0,1
0.1556283206432714,35,2,0.243309485747546,7444,8,0,0,0,0,1
0.20008983384523202,34,0,0.4214306679077835,2612,4,0,3,0,2,0
0.14918065152754978,45,1,0.8146268932300231,2145,11,0,1,1,1,0
0.11488895989941157,35,1,0.78776749990599,19026,12,0,0,0,0,0
0.3626884475089509,59,0,0.3598210492935739,814,8,0,0,1,1,0
0.32786472722686955,42,0,0.46673896215584326,10708,7,0,1,0,0,1
0.3046724412467226,57,1,0.7296246287011424,5219,10,0,1,1,1,1
0.20829479588600006,51,1,0.34906206072628665,1926,9,0,2,0,1,0
0.23404356264786763,30,0,0.16180588149585923,3183,8,0,2,0,0,0
0.07011025725321116,79,0,0.4609839159684907,16500,10,0,2,0,2,0
0.12044676585080262,49,1,0.7563859838496898,5653,9,1,1,0,1,0
0.504550956479051,49,0,0.8613839546768136,4804,13,0,4,1,2,0
0.12393154550296698,49,0,0.10319535108464561,4666,8,0,1,0,1,0
0.2535316504544494,37,0,0.5513869936210374,3931,7,0,1,0,1,0
0.11051640123784057,58,0,0.3436406836544183,4430,7,0,0,0,0,0
0.6065178650127975,51,0,0.32094115149731073,3148,9,0,3,1,1,0
0.19745656997858058,50,0,0.5303695481734716,3737,14,0,2,1,0,1
0.12353240567192852,42,2,0.4013018702283795,13579,11,0,0,0,2,0
0.141279225013158,40,1,0.6077632633256933,4854,5,1,1,1,1,0
0.23850666443099452,51,1,0.318862230025988,1437,6,0,0,0,0,0
0.14477391526388847,40,0,0.36386390031524213,5060,4,1,1,1,0,1
0.19567047665934503,63,0,0.8502747866882795,1951,6,2,1,0,1,1
0.3481843894010629,63,0,0.1757477918001206,6415,3,0,1,1,0,0
0.2484961952732172,61,0,0.5952957262462641,7710,5,0,1,0,1,0
0.3686664085045734,41,1,0.08047270112581958,1224,6,0,0,0,1,1
0.283150317062496,37,0,0.30696402359965075,8962,7,0,1,2,1,0
0.26770312017591713,45,0,0.2702327511988696,2193,8,0,0,0,3,0
0.1922031191593345,71,0,0.7049106229152984,6264,13,0,0,0,1,0
0.3397565549695921,18,0,0.5417077040527726,12103,5,0,2,0,2,0
0.4931215187308957,45,1,0.29797633620380387,4457,8,0,2,0,2,0
0.12562715202792216,30,1,0.39485387239061936,4004,8,0,1,1,0,0
0.4806695359453274,62,0,0.20944920742689918,10002,3,0,1,0,0,1
0.04941131990275466,71,0,0.32672508325667077,3796,8,0,3,0,1,0
0.14963582377663268,50,2,0.6234593718208661,10683,7,0,2,1,2,0
0.4004789759364521,23,0,0.5962019794678103,2547,8,0,0,0,1,0
0.5372701411252938,55,2,0.5450830628373469,4767,7,0,2,0,0,0
0.23000796026938422,18,0,0.4476755151060991,2971,6,0,1,0,1,0
0.07578413754066905,57,1,0.27637588295425375,4493,12,1,1,0,3,1
0.41190333042849286,44,1,0.06598947494003458,4707,5,0,0,0,2,0
0.1687410003291182,73,2,0.42844521275177877,53336,9,0,1,0,2,1
0.0709094148204395,18,1,0.240984576964355,15512,8,0,1,0,0,0
0.10507516315804197,35,1,0.4529800087715319,7321,9,0,0,1,3,1
0.1435417928305504,23,0,0.5077836572412461,2943,9,0,0,0,1,0
0.2739665009308073,32,0,0.6682206098673633,4198,4,1,3,0,1,0
0.24487603718042508,50,0,0.40072673489775645,10429,4,0,1,0,2,0
0.30296846688091356,18,0,0.4351010059619478,3393,9,0,0,0,1,1
0.25214300011217977,23,0,0.21501299955554998,1455,5,0,2,0,1,0
0.2177365161292369,49,0,0.3981173416542156,7692,4,3,1,0,0,1
0.18274652831660887,52,0,0.09344063075780454,4886,10,0,1,1,1,0
0.46080754336141505,50,0,0.41214941586883824,4010,6,0,2,0,1,0
0.2769922655854895,59,0,0.07722792719517618,9177,5,0,1,0,2,0
0.11869775673647392,49,0,0.8402199050523124,3849,11,0,2,1,1,0
0.15111664466227445,67,0,0.789638133536599,4787,3,0,2,0,1,0
0.04391817052399927,74,1,0.715930275871156,6399,10,1,1,0,2,0
0.11451518485496945,18,1,0.23945615285965743,5806,3,1,1,0,1,0
0.1832640972819971,50,1,0.44017533568074974,1687,7,0,0,1,0,0
0.08389886530208554,54,0,0.3499847763678144,5990,10,1,1,1,0,0
0.16033115199980089,46,1,0.16437661285919128,4851,7,0,2,0,1,0
0.06905317844187989,44,0,0.7787836494765878,5099,7,1,0,0,1,0
0.27215344951848186,60,1,0.4055501251372131,18336,3,0,1,0,2,1
0.08388696692838955,40,0,0.2785812852493421,1579,4,0,0,0,3,0
0.22895309230932873,26,0,0.15379703907335046,8437,9,0,0,0,2,0
0.23189874168060154,34,1,0.5815215849763689,11185,8,0,2,1,0,0
0.42795877757845535,50,0,0.6995096100428381,25512,5,1,1,0,0,0
0.5043031167099817,60,0,0.3953555170032681,13844,7,1,0,0,2,1
0.2477793521027084,37,0,0.312688799215694,2828,3,0,3,0,2,0
0.021061115279541673,26,1,0.0872796917506831,4858,7,0,0,0,2,0
0.7283571488924998,18,1,0.043917232802313286,14511,13,0,1,1,1,1
0.35001508359344974,67,2,0.5978093050283485,31781,6,0,0,0,2,0
0.24507323818550697,27,0,0.30540474852940985,1499,6,0,1,0,1,0
0.2435673997793969,41,0,0.4616889417196204,5353,8,0,2,1,1,0
0.1780880835507949,43,0,0.2978029139354239,38697,8,0,0,0,1,0
0.40385005867946117,44,0,0.4338154587232207,28322,4,0,2,0,0,0
0.44710005359528965,72,2,0.38930862049162435,829,7,0,0,0,3,0
0.1928827786739844,56,1,0.42703710451778654,13593,4,0,1,0,0,1
0.23924052003212584,58,0,0.3867783616608957,28870,11,0,1,0,1,0
0.018770150616240804,35,0,0.5374260087684324,8848,10,0,1,0,2,0
0.30696515447951306,48,2,0.160220713256446,8295,7,0,2,0,4,0
0.6237054394622575,36,1,0.6054065722447426,18112,8,0,2,0,3,0
0.4016864179002973,19,1,0.4357870596600631,4080,8,1,0,0,4,1
0.11478365236549071,55,0,0.730491547323722,3248,6,0,1,0,1,0
0.45638555800128794,30,0,0.1206759582871345,1709,9,0,0,0,0,0
0.14510847349923564,18,1,0.40372571807836294,9648,3,1,0,0,2,0
0.16408665478923068,44,0,0.11480968530849525,8218,6,0,1,1,1,0
0.49769791713121275,51,0,0.44092104876278676,1669,17,0,0,1,2,1
0.213348717371243,70,1,0.33021253941444084,19814,4,0,1,2,2,0
0.3102557588001857,52,1,0.1508819464621046,4975,13,0,0,0,1,1
0.23375255179473287,75,1,0.2951038712123324,13501,5,0,0,0,0,0
0.3017621172882643,65,0,0.17919566104340742,3924,4,0,1,0,1,0
0.5438242367093489,53,0,0.4156129295270242,2173,8,1,0,0,2,0
0.21903698653783993,51,0,0.6814045034637412,1657,7,1,1,1,3,0
0.5783846984501163,26,0,0.5798558777017079,11107,12,0,1,0,1,0
0.16218340672851225,36,0,0.4957936571909052,18868,15,0,1,0,1,0
0.27272290486593936,73,1,0.11946797074918332,911,6,0,2,0,0,1
0.1954893349868502,63,1,0.3763213825832535,2317,8,0,1,0,0,0
0.34587888432946184,27,0,0.24356204782637517,10427,5,1,2,0,1,0
0.26196359727989876,46,1,0.18541223027051884,11092,6,0,0,0,1,0
0.6228291113795578,51,0,0.6520154524157591,4482,8,0,2,0,1,1
0.38208163129786726,22,2,0.467051253948771,4523,12,0,1,0,1,0
0.24945616471594306,60,2,0.6890524239568931,6572,11,2,3,0,0,0
0.17771791898365555,49,0,0.42803236672978373,2424,4,0,2,0,3,1
0.1992939555280367,41,1,0.2939904817953546,11758,9,0,0,0,0,1
0.09362814376896675,47,1,0.3084548441142968,2270,2,0,1,0,1,0
0.11364754144532807,39,0,0.6364908775980042,6167,9,0,0,1,3,0
0.31911392891152357,70,0,0.39374355790376037,1004,11,0,2,0,0,1
0.2663393109131694,56,0,0.42123449250205974,5347,6,0,0,0,1,0
0.37945207469086406,50,0,0.20520295465728552,2486,9,2,1,0,0,0
0.19680864673923334,51,0,0.13586296542007606,16071,8,0,2,1,0,0
0.22374885747385828,18,1,0.14280195079286387,6790,6,0,0,1,0,0
0.3284891899890215,36,1,0.28954242067007074,2517,8,1,2,1,3,0
0.24491122861736644,40,0,0.8475328398143692,3153,7,0,0,0,0,0
0.24262724381223605,18,0,0.41582481694963264,3651,10,0,1,0,3,1
0.12568293374332457,58,1,0.3376482469103971,3987,9,0,1,0,0,0
0.05282107900749497,55,0,0.2114117848986532,8620,9,0,0,1,1,1
0.17140412516092618,23,0,0.6879117448109593,5968,11,0,0,0,1,0
0.4126594985775011,20,0,0.14042706675103658,8243,4,1,4,0,1,1
0.6188403811938779,41,0,0.44697999694216833,912,8,1,2,0,0,0
0.2569214878439322,22,0,0.21378267186901845,5208,8,0,1,1,0,0
0.3894955507202539,42,0,0.202380702509917,1504,5,0,0,2,2,0
0.3055262110801297,40,3,0.3838986541236279,4059,11,1,3,0,2,0
0.09067791410800931,38,0,0.4192535295767906,12028,12,0,0,0,1,0
0.22610033572623472,34,0,0.5007559485209453,22603,6,0,2,0,1,0
0.2790005055791809,42,2,0.7866192657813862,3033,9,1,4,0,2,1
0.13170476986017313,55,1,0.6771366939755096,20304,10,0,0,0,1,0
0.25954811236722897,21,0,0.08306887145782428,9545,13,0,1,0,2,0
0.03168269021009283,30,0,0.52670029459315,4106,2,0,2,0,0,0
0.07599257315067436,39,0,0.1961213864068436,5149,0,0,0,0,0,0
0.30434120190623204,53,1,0.6951165045639931,1629,9,0,0,0,0,0
0.5758611920214871,33,0,0.30018153278746795,2050,9,0,0,0,1,0
0.12577847150757665,75,1,0.18897273466148884,4372,9,0,1,0,1,1
0.44840447140257195,49,0,0.3561688186112808,2498,8,0,1,0,2,0
0.3029529149521107,49,0,0.5003453012123834,3310,8,0,0,0,0,0
0.11208181523010811,60,0,0.5097980203524676,4694,15,0,1,0,3,0
0.266582986085776,47,0,0.33548771441867364,1298,5,0,1,0,1,1
0.07764248601360456,56,1,0.2806316758177348,24542,5,0,0,0,0,0
0.30501095554924434,22,0,0.0830918383154782,1340,7,0,0,0,2,0
0.32060905091262115,43,0,0.48147072702204335,5471,9,0,0,0,1,0
0.226215833508914,51,1,0.2336094159536838,3741,7,0,1,0,3,0
0.16677285428184715,49,0,0.20393303905222357,4074,10,0,0,0,1,0
0.39204922504577644,59,0,0.3443070366873956,2866,9,0,1,0,1,0
0.026246948522155304,78,0,0.5083762671399632,19469,9,0,0,1,1,0
0.15598317161648043,70,0,0.4080453053810392,4267,9,0,1,0,0,0
0.46648584706214047,50,0,0.3366200695664827,17556,3,1,1,0,0,0
0.4679683955549506,55,0,0.7413538114503562,849,9,0,2,0,2,1
0.45718691905665815,21,0,0.35439296543757476,16939,8,0,0,0,1,0
0.2102816738411017,31,0,0.21678684249459873,3345,9,0,0,0,2,0
0.56587677098069,47,0,0.5180046383322903,5514,8,0,0,0,0,0
0.6024824133657584,52,0,0.6609737354865167,5407,9,0,0,0,0,0
0.4577670849729158,38,0,0.15742370707885353,404,3,0,1,0,1,0
0.17195430912773133,51,0,0.2758339675001537,4314,8,0,2,1,0,0
0.1850394293596416,48,0,0.06023847646011777,3828,5,0,0,0,0,0
0.48082746339566695,49,1,0.25153224809486285,1998,6,0,1,2,0,1
0.3473197377948753,41,0,0.4256115875760022,5326,12,0,1,0,0,0
0.08308503224013927,78,0,0.2565038563250664,3305,14,1,3,0,1,1
0.14307983563513074,41,0,0.42629200392391225,3556,3,0,2,0,0,0
0.10060757791424381,57,2,0.5149977314768759,5601,8,0,2,0,2,0
0.2347968915188218,46,0,0.3973436213183669,5780,8,1,1,3,3,0
0.563582574784393,64,1,0.4187543403639199,8700,5,0,2,0,1,0
0.30857940800052436,50,0,0.7577926026920168,11994,8,0,3,0,1,0
0.29783535351435253,62,1,0.42355995092211357,4461,12,0,1,1,0,0
0.2747603730121713,44,0,0.6300907076986159,3685,7,0,0,0,1,0
0.19134070704500214,45,0,0.11752627774625818,12136,5,0,3,0,0,0
0.10144874961992556,30,0,0.33652245379973683,1946,13,0,4,0,0,0
0.2868859459090281,59,0,0.1720332316622543,2219,13,0,1,0,1,0
0.1571429813632107,31,0,0.3563735594771561,2308,6,1,0,0,2,0
0.11873425016133966,22,0,0.2550564793156939,7433,10,0,2,2,2,0
0.36494609978695713,49,2,0.25747531441700255,2183,7,0,1,1,0,0
0.47654332092701657,37,1,0.6806457534112849,5186,9,0,0,0,1,0
0.06382267368666592,44,1,0.4167901354424021,4125,11,0,0,0,0,0
0.22486008274948324,47,1,0.31163580618447845,19971,14,0,2,1,2,0
0.17785850400878542,46,0,0.32249480128498154,3964,7,0,0,0,1,0
0.38078631789678485,39,0,0.7246198121891859,3018,8,0,1,0,0,0
0.3939657100062471,30,1,0.1925459137204936,2875,10,0,1,1,0,1
0.09588152139445494,61,1,0.43257159444522186,2425,4,0,0,0,3,0
0.29343131614272805,45,1,0.7444067252985811,15140,6,0,2,0,3,0
0.47274084074853817,61,0,0.7045909890602322,10018,7,0,1,0,0,0
0.30460864557631706,42,1,0.5324553024819356,3230,6,0,1,1,0,1
0.31538615662162556,37,0,0.1342464514803399,5700,8,0,2,0,2,0
0.12834459168612017,18,2,0.21268268976517646,7385,7,0,2,0,0,0
0.4603771558671491,26,0,0.3817319007506726,5846,8,0,0,1,2,0
0.27268856131815455,41,0,0.30931083452556696,10334,7,0,1,0,2,0
0.1974191103033878,60,0,0.6134344227834293,10091,10,0,1,1,0,0
0.5442173394090642,36,0,0.39732876428753594,1207,7,0,0,0,0,0
0.10876761374348526,20,2,0.3557497507326786,3157,7,0,3,0,2,0
0.3929247662511889,34,0,0.5488246888908097,2933,3,1,2,0,0,1
0.3248207287344698,41,0,0.47735037473902,6312,7,1,0,0,1,0
0.2965424264630311,44,0,0.5893648545267491,5449,3,0,0,0,1,0
0.3030022943268793,49,2,0.5956389937293204,7186,5,0,0,0,1,0
0.3898901649136249,42,1,0.4874977473428101,3794,12,0,1,0,2,0
0.41374157775251563,23,2,0.2857919016193587,40760,6,0,0,1,3,1
0.4111549339576741,18,0,0.1989046742565473,6617,8,0,0,0,0,1
0.2873393777486445,56,2,0.4858427330205302,1589,5,0,0,0,1,0
0.3871583660669047,64,1,0.3897669457619134,14349,11,0,1,0,1,0
0.15272990187897725,30,0,0.39703854552443796,5984,4,1,0,0,2,1
0.1481550640574574,26,0,0.3455549106538496,8135,5,0,2,0,1,0
0.15282104360549678,61,0,0.6848304774094764,13537,9,1,0,0,0,0
0.27191044248515384,28,1,0.26985064932877134,1538,6,1,0,0,0,0
0.46939182439818006,47,1,0.6168719900450759,818,4,0,1,0,2,0
0.6514265865225513,39,0,0.18075091175128133,5069,9,0,3,0,1,0
0.29997687769716014,18,0,0.5053464059830527,20346,10,0,2,1,0,0
0.09521610885052507,37,2,0.2339850697046253,6741,7,1,2,0,1,0
0.3713572271478143,37,1,0.7494717801946169,4951,4,0,3,0,1,1
0.28096482017612784,32,0,0.4041472476009555,2714,8,0,1,1,0,0
0.22203698862207166,54,0,0.29497508744806206,2440,10,1,0,0,1,0
0.40724128954511923,37,0,0.33395513076379707,11318,14,1,1,0,1,1
0.2967856937391804,58,0,0.4390554048967178,4522,6,0,1,0,1,0
0.4934814210239621,37,0,0.13118603972989257,4423,6,0,3,0,0,1
0.1976624345763107,42,0,0.6043639779850465,3496,4,0,1,0,1,0
0.27333639803035015,31,0,0.15990689820511678,5158,8,0,2,0,1,0
0.3525008520264587,56,0,0.17127118121289125,4469,6,0,1,1,1,0
0.6443593613564402,27,2,0.4722728486052348,11058,7,0,3,0,0,1
0.2113000940493068,42,0,0.3558042732717713,2791,9,0,0,0,0,1
0.29546471326241236,44,0,0.5986631972526315,10591,7,1,1,0,2,0
0.21167831627434527,67,0,0.25603046090649023,1149,6,0,0,0,2,0
0.4381456886915722,42,0,0.2553061588241787,379,5,1,2,0,0,0
0.18808549641174058,39,0,0.6468145164441423,3455,1,0,0,0,1,0
0.18448981646691773,82,2,0.3990793347802746,8513,6,2,0,0,0,0
0.27585076257319746,59,0,0.4767605082349934,1830,3,0,0,0,1,1
0.09560350428890076,48,0,0.8001143759414407,4287,10,0,0,0,1,1
0.05562820110578,63,1,0.1993935732385247,11206,3,1,1,0,1,0
0.46467742332540884,49,0,0.4200343502454307,9740,8,0,0,0,1,0
0.08400548426215468,28,0,0.37071430605762934,19494,9,1,1,1,1,0
0.17609059567801139,51,0,0.11298708110549713,6714,9,0,0,1,2,0
0.18161695532569214,38,2,0.08950067372462986,3450,11,0,1,0,0,0
0.6780859438068546,24,0,0.5864111532828129,2088,14,0,0,0,2,1
0.17374483786548092,38,0,0.7139195618519554,4649,6,0,3,0,1,0
0.21755302272177873,69,2,0.4592752218063365,5454,7,0,0,1,2,1
0.25853293143343375,50,2,0.6613673824946169,3818,7,0,1,0,3,0
0.6090004345624231,33,0,0.48115345261895537,2930,8,0,2,0,0,0
0.20051710181973773,52,0,0.33320192703691215,11144,3,0,2,0,1,0
0.5844923274489122,38,1,0.5568218355724516,1227,12,0,0,1,0,1
0.04081301959100234,54,0,0.2130799003149026,1127,16,0,0,0,1,0
0.4553740814553918,41,0,0.20743590373742166,2448,10,0,1,0,0,1
0.26564248223215386,29,0,0.6312469555270545,7231,8,0,2,0,3,1
0.11562139413573341,42,1,0.36007752057102155,8726,7,0,0,0,1,0
0.17419000168450727,45,0,0.6070809036374527,6815,10,0,0,0,0,0
0.38486253377076723,67,1,0.22219332505794318,7727,5,0,1,0,2,0
0.152719247608167,40,1,0.6131866630022859,4683,11,0,0,1,1,0
0.14086541797523622,55,0,0.1033462405547219,4595,8,0,2,0,1,0
0.2532313547154969,37,0,0.5194799967178828,17195,9,1,6,0,0,1
0.01011980876889981,46,2,0.39252918037494944,2411,16,0,0,1,0,0
0.24381875655523563,51,1,0.3276135732725949,721,12,0,2,0,2,0
0.22345853394985105,25,0,0.2717342836307289,22189,12,0,0,0,0,0
0.11802961895617278,64,0,0.18036729467887871,2926,4,0,0,2,2,0
0.18208605831251373,59,1,0.6008209151880538,6438,9,0,1,0,3,0
0.27519794615151694,38,0,0.42739322664064583,6656,7,1,2,0,1,0
0.40868081721335653,49,2,0.2603218417299491,2778,8,0,0,0,1,0
0.21402806359663176,40,0,0.38396230594273245,3284,9,0,1,1,1,0
0.1816196869403596,57,0,0.7735203740601634,10953,8,1,1,0,0,0
0.14217346724693355,35,0,0.2936568255287895,2360,3,0,1,1,0,0
0.35992478017383117,32,0,0.6980167095197252,26305,9,1,1,0,1,0
0.08911356687297241,68,1,0.9006382396105422,19058,10,0,3,0,1,0
0.3537093517028245,42,1,0.7403557931368913,1634,4,1,0,1,0,0
0.2863772801248307,35,0,0.6943002442876333,5113,5,1,0,0,1,1
0.33176038589837015,39,1,0.5203633741820536,5693,4,1,1,3,1,1
0.3010813721112423,29,3,0.5695957024196556,9170,5,0,0,0,3,0
0.14584552238126033,49,0,0.3601366705854826,11220,9,0,1,0,1,0
0.46253569255824734,49,0,0.172287953135002,10256,9,0,2,0,3,1
0.6031920335222614,25,1,0.1956449430847013,13446,8,0,0,1,1,1
0.3504516326379925,61,0,0.6236127283955814,4176,8,0,1,0,0,0
0.33560519593233684,54,1,0.2446745295406169,18289,11,0,0,0,0,0
0.3269519087804963,44,0,0.3698744661520794,2351,9,0,1,0,0,1
0.1541483403887442,39,0,0.4762573733986639,7985,5,0,2,0,0,1
0.20984303321422224,45,2,0.5131352730785553,1730,10,0,0,0,2,0
